2.003273551322837420e+01,1.862859049251729360e+01,1.572388476302757532e+01,1.414791667721158142e+01,1.251464758719001225e+01,8.862576599333458205e+00,6.972319402478391659e+00,4.005067925580600097e+00,2.327443158243918564e+00,1.005883823310220970e+00,0.000000000000000000e+00,2.896268616997395018e+00,4.397325448950065052e+00,6.310460282014624056e+00,8.860362872465957551e+00,1.067262505033589903e+01,1.279772375668077444e+01,1.473517456013590987e+01,1.423447687660621597e+01,1.235043061326158487e+01,1.045474211242501816e+01,7.768248014076613472e+00,5.441877767008341138e+00,3.577683916122064378e+00,2.217490292553474518e+00,2.579514824234191428e-01,1.431885363845914583e+00,3.057175455645711803e+00,4.785388270643427866e+00,6.154646336758434089e+00,7.887977342500638755e+00,9.388276986828199000e+00,1.078439984178356426e+01,1.312883064277698253e+01,1.456275604355635700e+01,1.688972590100742366e+01,1.195439847739484662e+01,9.970623590961718463e+00,5.317845617638575995e+00,2.714685649754914554e+00,9.787620034202931807e-01,1.468068550682872564e+00,2.148948817337477113e+00,4.160689741420257270e+00,6.265200264929720930e+00,9.477989703343091321e+00,1.099610564405938362e+01,1.372148968211871178e+01,1.456748120609027808e+01,1.598228665708470686e+01,1.744282099292929189e+01,1.878903194703135782e+01,2.062811842282470920e+01,2.152452652424397783e+01
2.291371763088273994e+01,2.148277302581853121e+01,1.859303485568755221e+01,1.702620273584526345e+01,1.540059255101110836e+01,1.174052919495520975e+01,9.838413093688545885e+00,6.649204903424013935e+00,4.995270080347289365e+00,3.699641196930607556e+00,2.896268616997395018e+00,0.000000000000000000e+00,1.502227560937590578e+00,3.558917666874835461e+00,6.249646669902244156e+00,8.123415750182259032e+00,1.028014080935209762e+01,1.226337580483126999e+01,1.577472518605639706e+01,1.399774903423100803e+01,1.224091644359927322e+01,9.830379462222667897e+00,7.647802034756463918e+00,5.655991351937665002e+00,4.002858428544410430e+00,2.746764513082613934e+00,3.406151604924300802e+00,4.160885039099715854e+00,5.046950616755334629e+00,5.962246576719768321e+00,7.904707812784417698e+00,9.586952097256308036e+00,1.149368554705246481e+01,1.385672728761849015e+01,1.535722881203740542e+01,1.777301628986559834e+01,1.480460439995308697e+01,1.280649039922007759e+01,8.164916486722070488e+00,5.574842513823484502e+00,3.763790918368368654e+00,3.288389935227187255e+00,2.104634978016022284e+00,3.049801303709200440e+00,4.803612993146819221e+00,7.784637667526503435e+00,9.096925590235157344e+00,1.130089125908396852e+01,1.201928543070346755e+01,1.327795138283937959e+01,1.464680281114361549e+01,1.594543537633538932e+01,1.775963819914788999e+01,1.863331328918660645e+01
2.441435965301512923e+01,2.297648668411628492e+01,2.009112018630809260e+01,1.852649644174135446e+01,1.690230409458278160e+01,1.324115515179249947e+01,1.133718745103509562e+01,8.106451303719614643e+00,6.470481880753898629e+00,5.191917461003354717e+00,4.397325448950065052e+00,1.502227560937590578e+00,0.000000000000000000e+00,2.232617907427986381e+00,4.975422693873070124e+00,6.864780864797006998e+00,9.019812987211249578e+00,1.101806303499165374e+01,1.665959068378099417e+01,1.494829628514148112e+01,1.327212328818163734e+01,1.100677397906715882e+01,8.913243400194430066e+00,6.934574962825747591e+00,5.297356328367218481e+00,4.241625114921307116e+00,4.833191767389362070e+00,5.337525352839125325e+00,5.838675203048342865e+00,6.465349107265466522e+00,8.387963182860977085e+00,1.009118304396804611e+01,1.218433817654951490e+01,1.451498308759046907e+01,1.602665948019291875e+01,1.845934983298891296e+01,1.627714454300965130e+01,1.427362679460524397e+01,9.642522880850393108e+00,7.062214198593310677e+00,5.261794456822324051e+00,4.702749042508773236e+00,3.340928965135989692e+00,3.492780045559872537e+00,4.687184395286625893e+00,7.284765484696538174e+00,8.407364962651579177e+00,1.019465455662230191e+01,1.081135980298825672e+01,1.194461538292437552e+01,1.323850340529595293e+01,1.449723751812588368e+01,1.628948593477865003e+01,1.714135155606363980e+01
2.630538427393617695e+01,2.493265167853402176e+01,2.201749122720695340e+01,2.043044066365248668e+01,1.878294745052079051e+01,1.515235636494418792e+01,1.327605713761230710e+01,1.019497322369615233e+01,8.527119378494159463e+00,7.205764243544452441e+00,6.310460282014624056e+00,3.558917666874835461e+00,2.232617907427986381e+00,0.000000000000000000e+00,2.742851324293692716e+00,4.632219925702962371e+00,6.787331787595730859e+00,8.785449578087261457e+00,1.689228272047891366e+01,1.532390274192778890e+01,1.382552884403141746e+01,1.188840309174596577e+01,1.003289976145238249e+01,8.155698379821410882e+00,6.641764908327852268e+00,6.112082752837027400e+00,6.965062938260487613e+00,7.568094098776899870e+00,8.011139190956898304e+00,8.501633388488309961e+00,1.037742207784604709e+01,1.207173333093132328e+01,1.426073577150704708e+01,1.656119206840483926e+01,1.807363346231364432e+01,2.050908163405289386e+01,1.787699151785880503e+01,1.586048590445169992e+01,1.131805527476731932e+01,8.823321241924752201e+00,7.246333154733251902e+00,6.846203927218780017e+00,5.554747685101865784e+00,5.600937189693463658e+00,6.372460269715007897e+00,8.383340746922064213e+00,9.177193952351769823e+00,1.010442952715963649e+01,1.045098123261753287e+01,1.118850509741894506e+01,1.218534934674322656e+01,1.324731504575357732e+01,1.490175294232326664e+01,1.558365791928398814e+01
2.868457266260786298e+01,2.738367124032764011e+01,2.444505676355037593e+01,2.284041289987737144e+01,2.117624755101063627e+01,1.759421774659475091e+01,1.575551855774338605e+01,1.282137071145293028e+01,1.114060816439674539e+01,9.803873561804259396e+00,8.860362872465957551e+00,6.249646669902244156e+00,4.975422693873070124e+00,2.742851324293692716e+00,0.000000000000000000e+00,1.889368595130783479e+00,4.045539546770894113e+00,6.042681458446361731e+00,1.754402739579196790e+01,1.617798950416381842e+01,1.491946210418420904e+01,1.338949795640743901e+01,1.183121794106771674e+01,1.012430842288366328e+01,8.789481617876237607e+00,8.640819737443353077e+00,9.642415542260069472e+00,1.030893644859967218e+01,1.071743110408598554e+01,1.111350417340908514e+01,1.293841080650784470e+01,1.461302569357028069e+01,1.687315203342753733e+01,1.913983246880872358e+01,2.064893525443860156e+01,2.308164626390941621e+01,1.999482224690411414e+01,1.798449787659275856e+01,1.358533317615381364e+01,1.120872582509121962e+01,9.824266983353330929e+00,9.531656173193635340e+00,8.286646998437559475e+00,8.284794295497709626e+00,8.793277103210261458e+00,1.026619027999935518e+01,1.071859804935923677e+01,1.067600709860256991e+01,1.067493320538263113e+01,1.085626058350623779e+01,1.139162115263945019e+01,1.212775495674997117e+01,1.353199867753540353e+01,1.394389155366234334e+01
3.035914664946455233e+01,2.910232642355114052e+01,2.615352591152499429e+01,2.454117091553169061e+01,2.287053955628635293e+01,1.932328623554109015e+01,1.750920957734851768e+01,1.465535943177640377e+01,1.297197463674308260e+01,1.163225961772986494e+01,1.067262505033589903e+01,8.123415750182259032e+00,6.864780864797006998e+00,4.632219925702962371e+00,1.889368595130783479e+00,0.000000000000000000e+00,2.158466446456968502e+00,4.153434119680039061e+00,1.822099890327192995e+01,1.700037056711261485e+01,1.590605995752664015e+01,1.463448252946248118e+01,1.325947515623698081e+01,1.166370842095126825e+01,1.043246095110188598e+01,1.044574119527526079e+01,1.150462959260073070e+01,1.219744653600869277e+01,1.259082312176314744e+01,1.294420420416687101e+01,1.474061758622695706e+01,1.640136930290010042e+01,1.869441914115821390e+01,2.094037425586742529e+01,2.244599283848962656e+01,2.487489033052772314e+01,2.153586609945287478e+01,1.953746175384952011e+01,1.523833290785506378e+01,1.293456994288538553e+01,1.164395169048971823e+01,1.139739871367564739e+01,1.017190069574172995e+01,1.015188539545265201e+01,1.055287531466000850e+01,1.176157009986648205e+01,1.203183711584596693e+01,1.144162684454805934e+01,1.122342134006106740e+01,1.102566034529009542e+01,1.120849609374593392e+01,1.167327739767961248e+01,1.284674244921416708e+01,1.303195877221977916e+01
3.235865729978993244e+01,3.114067828184265352e+01,2.818531196855960630e+01,2.656786724049914739e+01,2.489353211921736531e+01,2.137848189312976999e+01,1.958551840286076029e+01,1.679001859473266478e+01,1.510609331240394226e+01,1.376570298740845644e+01,1.279772375668077444e+01,1.028014080935209762e+01,9.019812987211249578e+00,6.787331787595730859e+00,4.045539546770894113e+00,2.158466446456968502e+00,0.000000000000000000e+00,2.001469343647135357e+00,1.931799441264074702e+01,1.825330158511415846e+01,1.732674061841911950e+01,1.630110409091721380e+01,1.509215088457689191e+01,1.359531452260385365e+01,1.244734663770957006e+01,1.256684310361003654e+01,1.365610076656749428e+01,1.435446107060881182e+01,1.471695366995559162e+01,1.502056854205661907e+01,1.678287125810778946e+01,1.842547947172564449e+01,2.075256255116461190e+01,2.297210174759157297e+01,2.447218065970394818e+01,2.689448412364927066e+01,2.343001895110380772e+01,2.144681504348720580e+01,1.724153024472627393e+01,1.499836145052157299e+01,1.377225427249795331e+01,1.355046583360723744e+01,1.233031106038580482e+01,1.227256734287473883e+01,1.256468379180819994e+01,1.351498959601341809e+01,1.360786225542327443e+01,1.249026533063497979e+01,1.205585588109118156e+01,1.146109574422090382e+01,1.124176089103944776e+01,1.137148048250365484e+01,1.223081372109013287e+01,1.212799993015819666e+01
3.414177366474024922e+01,3.296614545401159546e+01,3.000580467892731562e+01,2.838434652781205259e+01,2.670778140632914344e+01,2.323020620473412023e+01,2.146161070518616398e+01,1.873548734854310638e+01,1.705202834091856090e+01,1.571191735527074229e+01,1.473517456013590987e+01,1.226337580483126999e+01,1.101806303499165374e+01,8.785449578087261457e+00,6.042681458446361731e+00,4.153434119680039061e+00,2.001469343647135357e+00,0.000000000000000000e+00,2.030308890098821806e+01,1.938501779890655996e+01,1.861288641365472074e+01,1.780871429985888810e+01,1.675149045308118190e+01,1.534860816159910257e+01,1.427897577633260795e+01,1.450014736925967007e+01,1.562749231237047809e+01,1.635057488295852224e+01,1.671637161134926686e+01,1.700364027392391009e+01,1.874998998558062979e+01,2.038265810660383437e+01,2.272514250807598657e+01,2.493065629676367578e+01,2.642719462131724484e+01,2.884500325821716871e+01,2.511840170440740749e+01,2.315396454762481326e+01,1.904797289347957445e+01,1.686851236760582040e+01,1.571228836040651800e+01,1.552473119472576890e+01,1.432222755802359870e+01,1.427111150311869459e+01,1.452204531925559294e+01,1.533220184894134164e+01,1.531698838263616835e+01,1.385955306367048223e+01,1.327702614791529712e+01,1.239267743025153656e+01,1.184730392578112301e+01,1.167385590988208044e+01,1.220701680518275545e+01,1.181177502212496933e+01
1.998584676173995334e+01,1.990805589078177817e+01,1.748664893654766672e+01,1.621828874194169856e+01,1.503664902062859277e+01,1.397623859961070636e+01,1.384377827833398911e+01,1.506541213328692308e+01,1.469730834911189632e+01,1.453255126903606609e+01,1.423447687660621597e+01,1.577472518605639706e+01,1.665959068378099417e+01,1.689228272047891366e+01,1.754402739579196790e+01,1.822099890327192995e+01,1.931799441264074702e+01,2.030308890098821806e+01,0.000000000000000000e+00,1.939619216241894595e+00,3.912774715796831337e+00,6.773656066280612009e+00,9.023117899586935664e+00,1.066903276514556254e+01,1.210733536600393201e+01,1.412674244862177275e+01,1.542430958048701228e+01,1.703606584816627034e+01,1.889416706459896389e+01,2.032615037427244076e+01,2.189771031525289047e+01,2.319041381417609315e+01,2.393891823678763586e+01,2.603932088889140317e+01,2.724328954284394655e+01,2.922001725255775995e+01,1.151889050021931915e+01,1.082754147555839097e+01,1.151889296067798441e+01,1.264813211971692297e+01,1.434386435021460571e+01,1.553329377540983280e+01,1.630875303428421574e+01,1.827674284083570555e+01,2.034508359126929022e+01,2.349265305438573392e+01,2.486700461869878254e+01,2.681434636718528708e+01,2.730205722858904238e+01,2.805782339828775207e+01,2.887124423049158395e+01,2.967175631622657050e+01,3.102060895227506521e+01,3.125040766617273391e+01
1.898588907279239635e+01,1.874310833420696909e+01,1.618822230757697156e+01,1.483654177040358135e+01,1.355499990818961820e+01,1.222691907212925777e+01,1.199041346562242083e+01,1.312806244360415953e+01,1.276245438351124584e+01,1.262021615069107128e+01,1.235043061326158487e+01,1.399774903423100803e+01,1.494829628514148112e+01,1.532390274192778890e+01,1.617798950416381842e+01,1.700037056711261485e+01,1.825330158511415846e+01,1.938501779890655996e+01,1.939619216241894595e+00,0.000000000000000000e+00,1.973155505695374012e+00,4.834044574696110708e+00,7.092371891165043962e+00,8.776163487503811922e+00,1.025161186306707073e+01,1.225124444976671079e+01,1.351641749123806058e+01,1.511926875908971368e+01,1.698102280707723821e+01,1.841798054639009763e+01,1.997269686285387635e+01,2.125569026567619701e+01,2.200040192589749211e+01,2.410580871156500038e+01,2.531646137151521714e+01,2.730731237409754186e+01,1.014255402616767832e+01,9.230740524702532923e+00,9.600724024778092058e+00,1.071247445379150420e+01,1.243114212592980650e+01,1.362832185006864094e+01,1.444296149110323846e+01,1.642399865769891321e+01,1.850382684758331564e+01,2.166970389226574767e+01,2.307111165481373050e+01,2.513395667536154221e+01,2.566985167541682955e+01,2.651196755312718878e+01,2.741043341230020403e+01,2.828408393424337319e+01,2.970446696437564427e+01,3.001915620048112743e+01
1.812551479357063045e+01,1.769784379274695851e+01,1.500979578717167762e+01,1.357157044993980222e+01,1.218030360724862149e+01,1.051597300374586297e+01,1.013809900909115491e+01,1.115801332972460003e+01,1.079591828110424068e+01,1.068495398701180044e+01,1.045474211242501816e+01,1.224091644359927322e+01,1.327212328818163734e+01,1.382552884403141746e+01,1.491946210418420904e+01,1.590605995752664015e+01,1.732674061841911950e+01,1.861288641365472074e+01,3.912774715796831337e+00,1.973155505695374012e+00,0.000000000000000000e+00,2.860908749359318826e+00,5.135138044653157152e+00,6.877408083993596044e+00,8.402848299733893356e+00,1.036761964758344767e+01,1.158639578372834222e+01,1.317622089010525066e+01,1.504179689537956932e+01,1.648439221583104342e+01,1.801764141668020613e+01,1.928853959525941164e+01,2.002858020461712840e+01,2.213994509067977390e+01,2.335846623249752341e+01,2.536569600893665211e+01,8.958801207325254978e+00,7.768015487720274947e+00,7.660443190494548915e+00,8.745166582903380004e+00,1.049552355308580687e+01,1.170214273779633807e+01,1.256793162241873496e+01,1.456251967034216577e+01,1.665373337293323885e+01,1.983802770814919114e+01,2.127016381261234557e+01,2.346568753550312891e+01,2.405641794206673367e+01,2.499591158070768060e+01,2.598886204949505441e+01,2.694259302120487831e+01,2.843905073849858312e+01,2.884677843234377193e+01
